t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,m_x,m_y,m_z,s_x,s_y,s_z,f_x,f_y,f_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 25000000,freq = 10360,kT = 0.1,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0.2,FR = 0.2,Fm = 0.2,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.2
372960,,-6.86435,935.364,-1.57481,935.39,1.57813,-0.00168358,,17.4418,476.2,-13.2892,476.704,1.53419,-0.0278809,,-47.0199,472.316,11.2259,474.783,1.67002,0.0236465,,22.7137,-13.1516,0.4885,26.251,-0.524847,0.0186099,,-2541.87,-1244.32,-1248.95,0,-24.2133,-24.3894,0,,,3,3,0,0.92558,0.0526429,0.360812,0.935362,0.0377866,0.351668,-0.00978172,0.0148563,0.00914379
383320,,-4.02649,930.879,1.81133,930.89,1.57512,0.00194581,,15.8155,473.832,-8.75364,474.177,1.53743,-0.0184617,,-44.3715,471.574,9.15829,473.745,1.66461,0.0193329,,24.5295,-14.5267,1.40668,28.5429,-0.534675,0.0493028,,-2540.16,-1240.42,-1248.02,0,-25.4841,-26.2383,0,,,4,3,0,0.868108,-0.165805,0.44933,0.869462,-0.183431,0.458682,-0.00135424,0.0176269,-0.00935187
393680,,-9.3824,931.84,-5.01027,931.901,1.58086,-0.00537643,,13.5796,472.796,-10.6315,473.11,1.54208,-0.0224735,,-43.73,470.591,7.47852,472.677,1.66346,0.0158223,,20.768,-11.5469,-1.85726,23.8346,-0.507434,-0.0780016,,-2535.7,-1238.11,-1244.2,0,-28.5411,-24.8491,0,,,5,3,0,0.189716,0.0180383,0.977153,0.188567,-0.00131628,0.982059,0.00114973,0.0193546,-0.00490685
404040,,-2.70371,927.706,-6.19201,927.73,1.57371,-0.00667441,,18.9065,473.045,-10.5665,473.54,1.53085,-0.0223157,,-43.5987,470.161,4.34103,472.199,1.66326,0.00919335,,21.9884,-15.5007,0.0334507,26.9028,-0.614038,0.00124339,,-2534.66,-1239.08,-1242.09,0,-25.6829,-27.8055,0,,,6,3,0,-0.574663,0.058176,-0.793647,-0.591763,0.0580673,-0.804018,0.0171006,0.000108673,0.010371
414400,,-1.4041,928.26,-11.8251,928.336,1.57231,-0.0127382,,19.2543,472.276,-13.0218,472.848,1.53005,-0.0275426,,-40.5861,470.234,3.22706,471.993,1.65689,0.00683715,,19.9277,-14.2501,-2.03028,24.5826,-0.620783,-0.0826846,,-2534.87,-1239.59,-1241.33,0,-27.9012,-26.0559,0,,,7,3,0,-0.864475,-0.0409582,-0.468762,-0.872389,-0.0445194,-0.486781,0.00791379,0.00356117,0.0180192
424760,,-1.4725,927.445,-21.0093,927.685,1.57238,-0.022649,,21.2545,471.985,-18.0032,472.807,1.52579,-0.0380865,,-43.377,469.556,-0.309965,471.555,1.66291,-0.000657326,,20.65,-14.0956,-2.69618,25.1471,-0.59895,-0.107423,,-2539.31,-1242.45,-1241.79,0,-28.9913,-26.0799,0,,,8,3,0,-0.717166,-0.293835,-0.649406,-0.704367,-0.278841,-0.652775,-0.0127998,-0.0149938,0.0033692
435120,,1.67895,924.406,-22.5425,924.683,1.56898,-0.0243811,,21.6072,472.73,-17.4848,473.547,1.52512,-0.0369315,,-42.6817,469.208,-3.56087,471.159,1.66151,-0.00755775,,22.7534,-17.5319,-1.49683,28.7632,-0.656504,-0.0520632,,-2534.77,-1241.75,-1239.33,0,-25.1166,-28.5626,0,,,9,3,0,-0.856726,-0.173571,-0.493641,-0.843095,-0.176463,-0.507988,-0.0136309,0.00289166,0.014347
445480,,-2.1851,921.531,-17.9462,921.708,1.57317,-0.0194718,,19.4101,472.361,-18.63,473.127,1.52973,-0.0393864,,-44.8889,467.429,4.59143,469.602,1.66654,0.00977744,,23.2937,-18.259,-3.90764,29.8539,-0.664821,-0.131269,,-2531,-1240.17,-1236.61,0,-24.2771,-29.9433,0,,,10,3,0,-0.73834,-0.12208,-0.652921,-0.755908,-0.120242,-0.643541,0.017568,-0.0018383,-0.00938015
455840,,2.71611,922.725,-16.8071,922.883,1.56785,-0.0182125,,24.8232,472.281,-16.7129,473.228,1.51828,-0.0353242,,-47.221,466.543,3.42035,468.939,1.67167,0.00729387,,25.1139,-16.0983,-3.51455,30.0369,-0.570031,-0.117276,,-2534.34,-1241.55,-1237.91,0,-26.3413,-28.5383,0,,,0,4,0,0.789176,0.361713,0.502061,0.775711,0.362143,0.516842,0.0134658,-0.000430074,-0.0147814
466200,,-4.53976,925.933,-14.5916,926.059,1.5757,-0.0157573,,22.4574,471.847,-15.2198,472.626,1.52324,-0.0322083,,-50.6161,467.53,3.77633,470.277,1.67864,0.0080301,,23.619,-13.444,-3.14805,27.3589,-0.517468,-0.115321,,-2537.61,-1241.79,-1241.56,0,-28.6687,-25.5862,0,,,1,4,0,0.897583,0.303569,0.374344,0.880773,0.292984,0.372021,0.0168096,0.0105847,0.00232373
